FISCAL_YEAR,SYSTEM_CODE,LOCATION_CODE,LOCATION_NAME,BEDS_NUMBER,MANAGED_BY_NAME,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,GRADES_TEXT,GRADES_FINAL_TEXT,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,STATE_CODE,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,SCHOOL_SUPPORT_TEAM_LEADER_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,New Georeferenced Column
2019,332200011405,K405,Midwood High School,332200011405,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1940-07-01T00:00:00.000,Open,K405,2839 BEDFORD AVENUE,NY,997474,169837,40.632829,-73.952356,314,45,77200,3075530041,BK42,Flatbush,Michael Mcdonnell,Principal,718-724-8500,718-724-8515,22,HS06,,,Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 1- Brooklyn South,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",POINT (40.632829 -73.952356)
2019,342700010297,Q297,Hawtree Creek Middle School,342700010297,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2013-07-01T00:00:00.000,Open,Q226,121-10 ROCKAWAY BOULEVARD,NY,1035086,185258,40.675021,-73.81673,410,28,84000,4117140100,QN55,South Ozone Park,Dr. Maureen Hussey,Principal,718-659-3792,718-659-3798,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,POINT (40.675021 -73.81673)
2019,343000860932,Q304,VOICE Charter School of New York,343000860932,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2008-07-01T00:00:00.000,Open,QALJ,36-24 12TH STREET,NY,1000876,216308,40.760376,-73.939984,401,26,8500,4003520001,QN68,Queensbridge-Ravenswood-Long Island City,Franklin Headley,PRINCIPAL,718-786-6213,646-537-1703,30,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.760376 -73.939984)
2019,342400010012,Q012,P.S. 012 James B. Colgate,342400010012,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1929-07-01T00:00:00.000,Open,Q012,42-00 72 STREET,NY,1013771,209729,40.742284,-73.893466,402,26,48300,4013490028,QN50,Elmhurst-Maspeth,Stephanie Moskos,Principal,718-424-5905,718-424-0207,24,Q824,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,,POINT (40.742284 -73.893466)
2019,342900010037,Q037,Cynthia Jenkins School,342900010037,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1928-07-01T00:00:00.000,Open,Q037,179-37 137 AVENUE,NY,1051160,185727,40.676201,-73.758778,412,27,35200,4129930118,QN08,St. Albans,Pascale Benjaminpereira,Principal,718-528-5399,718-949-0887,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,,POINT (40.676201 -73.758778)
2019,342500010237,Q237,I.S. 237,342500010237,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1971-07-01T00:00:00.000,Open,Q237,46-21 COLDEN STREET,NY,1033735,212365,40.74943,-73.821402,407,20,84500,4051470001,QN22,Flushing,JUDITH FRIEDMAN,Principal,718-353-6464,718-460-6427,25,Q825,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,,,,,POINT (40.74943 -73.821402)
2019,342400010088,Q088,P.S. 088 Seneca,342400010088,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1908-07-01T00:00:00.000,Open,Q088,60-85 CATALPA AVENUE,NY,1012964,195818,40.704105,-73.896437,405,30,58500,4035340012,QN20,Ridgewood,LINDA OSHAUGHNESSY,I.A. Principal,718-821-8121,718-386-7214,24,Q824,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,,POINT (40.704105 -73.896437)
2019,307500015037,R037,The David Marquis School of the Arts,307500015037,DOE,Special Education,K-12 all grades,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",1992-06-22T00:00:00.000,Open,R840,15 FAIRFIELD STREET,NY,942193,144830,40.5641,-74.151368,503,51,14605,5045860001,SI54,Great Kills,DEBORAH EVANS,Principal,718-984-9800,718-356-8712,31,DA75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE FSC,Tillman Roberto,Children First Network 752,,,,,POINT (40.5641 -74.151368)
2019,342600011430,Q430,Francis Lewis High School,342600011430,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1960-07-01T00:00:00.000,Open,Q430,58-20 UTOPIA PARKWAY,NY,1041044,209264,40.740875,-73.795049,411,20,141700,4068820001,QN48,Auburndale,David Marmor,Principal,718-281-8200,718-746-2017,26,HS01,,,Field Support Center - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",POINT (40.740875 -73.795049)
2019,342400010028,Q028,P.S. 28 - The Thomas Emanuel Early Childhood Cente,342400010028,DOE,General Academic,Early Childhood,"PK,0K,01,02,SE","PK,0K,01,02",2002-07-01T00:00:00.000,Open,Q028,109-10 47 AVENUE,NY,1024630,211469,40.747017,-73.854268,404,21,41500,4020030023,QN25,Corona,Robert Quintana,I.A. Principal,718-271-4971,718-271-2576,24,Q824,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,,POINT (40.747017 -73.854268)
2019,342700010282,Q282,Knowledge and Power Preparatory Academy VI,342700010282,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2006-07-01T00:00:00.000,Open,Q465,8-21 BAY 25 STREET,NY,1049786,158521,40.601537,-73.763995,414,31,100802,4157360001,QN15,Far Rockaway-Bayswater,GARY DUMORNAY,Principal,718-471-6934,718-471-6938,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,POINT (40.601537 -73.763995)
2019,353100010061,R061,I.S. 061 William A Morris,353100010061,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1971-07-01T00:00:00.000,Open,R061,445 CASTLETON AVENUE,NY,957066,170456,40.634497,-74.097941,501,49,6700,5001000100,SI35,New Brighton-Silver Lake,Susan Tronolone,Principal,718-727-8481,718-447-2112,31,R831,COMMUNITY SCHOOL DISTRICT 31,"GALLASSIO, VINCENZA",Field Support Center - Staten Island,"Ramones, Kimberly",School Support Team 1- Staten Island,,,,,POINT (40.634497 -74.097941)
2019,342600010026,Q026,P.S. 026 Rufus King,342600010026,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1949-07-01T00:00:00.000,Open,Q026,195-02 69 AVENUE,NY,1045882,207476,40.735935,-73.777607,408,23,134700,4071170421,QN41,Fresh Meadows-Utopia,Andrew Pecorella,Principal,718-464-4505,718-464-4644,26,Q826,COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,,POINT (40.735935 -73.777607)
2019,342400010077,Q077,I.S. 077,342400010077,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1991-01-08T00:00:00.000,Open,Q849,976 SENECA AVENUE,NY,1011383,193993,40.699101,-73.902147,405,34,55500,4035630023,QN20,Ridgewood,JOSEPH MILLER,Principal,718-366-7120,718-456-9512,24,Q824,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,,POINT (40.699101 -73.902147)
2019,332300861127,K912,Key Collegiate Charter School,332300861127,Charter,General Academic,Elementary,"04,05",,2018-07-01T00:00:00.000,Open,KAIX,250 BLAKE AVENUE,NY,1009137,181663,40.665264,-73.910292,316,41,92400,3035600018,BK81,Brownsville,Katie Mazer,Principal,,,23,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.665264 -73.910292)
2019,353100010050,R050,P.S. 050 Frank Hankinson,353100010050,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1957-07-01T00:00:00.000,Open,R050,200 ADELAIDE AVENUE,NY,949703,143672,40.560954,-74.124332,503,50,13204,5047160060,SI25,Oakwood-Oakwood Beach,Joseph Santello,Principal,718-987-0396,718-987-1925,31,R831,COMMUNITY SCHOOL DISTRICT 31,"GALLASSIO, VINCENZA",Field Support Center - Staten Island,"Ramones, Kimberly",School Support Team 2- Staten Island,,,,,POINT (40.560954 -74.124332)
2019,353100010063,R063,Marsh Avenue School for Expeditionary Learning,353100010063,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2008-07-01T00:00:00.000,Open,R043,100 ESSEX DRIVE,NY,939989,151340,40.581958,-74.159343,502,51,27702,5024500320,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,Cara De Angelo,Principal,718-370-6850,718-370-6860,31,R831,COMMUNITY SCHOOL DISTRICT 31,"GALLASSIO, VINCENZA",Affinity Group,,School Support Team 5- Affinity Group,,,,,POINT (40.581958 -74.159343)
2019,342900010000,Q829,District 29 Superintendent Office,342900010000,DOE,General Academic,Community School District,,,1999-07-01T00:00:00.000,Open,Q035,191-02 90 AVENUE,NY,1048318,199286,40.713438,-73.768894,412,23,48200,4104470007,QN07,Hollis,"MITCHELL, BEVERLY",CSD Superintendent,718-217-7740,,29,,THE CHANCELLOR'S DISTRICT 85,,,,,,,,,POINT (40.713438 -73.768894)
2019,342800010349,Q349,The Queens School for Leadership and Excellence,342800010349,DOE,General Academic,Elementary,"PK,0K,01,02,03,SE","PK,0K,01,02,03,04,05",2015-07-01T00:00:00.000,Open,Q314,88-08 164TH STREET,NY,1040178,197421,40.708698,-73.797981,412,24,44602,4098130033,QN61,Jamaica,TANYA BATES HOWELL,Principal,718-558-6220,718-558-6225,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,,,,,POINT (40.708698 -73.797981)
2019,342500011281,Q281,East-West School of International Studies,342500011281,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,Q237,46-21 COLDEN STREET,NY,1033735,212365,40.74943,-73.821402,407,20,84500,4051470001,QN22,Flushing,ANTHONY CROMER,Principal,718-353-0009,718-353-3772,25,HS07,,,Affinity Group,,School Support Team 2- Affinity Group,,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",POINT (40.74943 -73.821402)
2019,342800010121,Q121,P.S. 121 Queens,342800010121,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1925-07-01T00:00:00.000,Open,Q121,126-10 109 AVENUE,NY,1035468,188379,40.683585,-73.81533,410,28,17000,4116070001,QN55,South Ozone Park,Evelyn Vadi,Principal,718-558-1560,718-558-1565,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,,,,,POINT (40.683585 -73.81533)
2019,342400010000,Q824,District 24 Superintendent Office,342400010000,DOE,General Academic,Community School District,,,1999-07-01T00:00:00.000,Open,Q061,98-50 50 AVENUE,NY,1022245,209600,40.741898,-73.862886,404,21,44302,4018910032,QN25,Corona,"CHAN, MADELENE",CSD Superintendent,718-592-3357,,24,,THE CHANCELLOR'S DISTRICT 85,,,,,,,,,POINT (40.741898 -73.86288600000002)
2019,343000011555,Q555,Newcomers High School,343000011555,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,Q450,28-01 41 AVENUE,NY,1001818,213198,40.751838,-73.936592,401,26,3300,4004040001,QN68,Queensbridge-Ravenswood-Long Island City,LILLIAM KATCHER,Principal,718-937-6005,718-937-6316,30,HS01,,,Field Support Center - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",POINT (40.751838 -73.936592)
2019,342700011650,Q650,"High School for Construction Trades, Engineering a",342700011650,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2006-07-01T00:00:00.000,Open,Q650,94-06 104TH STREET,NY,1028213,190402,40.689177,-73.841475,409,28,11400,4093810044,QN54,Richmond Hill,Lakeisha Gordon,Principal,718-846-6280,718-846-6283,27,HS08,,,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",POINT (40.689177 -73.841475)
2019,342900011259,Q259,Pathways College Preparatory School: A College Boa,342900011259,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2005-07-01T00:00:00.000,Open,Q192,109-89 204 STREET,NY,1052764,196584,40.705989,-73.752885,412,27,50800,4109440301,QN07,Hollis,FIA DAVIS,Principal,718-454-4957,718-454-4892,29,HS08,,,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",POINT (40.705989 -73.75288500000002)
2019,342700011261,Q261,Voyages Prep - South Queens,342700011261,DOE,Transfer School,High school,"09,12,SE","09,10,11,12",2013-07-01T00:00:00.000,Open,Q400,156-10 BAISLEY BOULEVARD,NY,1044531,184889,40.673949,-73.782684,412,28,29400,4122610001,QN02,Springfield Gardens North,Christopher Losurdo,Principal,718-276-1946,718-276-2784,27,HS10,,,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",POINT (40.673949 -73.782684)
2019,342500010214,Q214,P.S. 214 Cadwallader Colden,342500010214,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1954-07-01T00:00:00.000,Open,Q214,31-15 140 STREET,NY,1032001,219934,40.770215,-73.827606,407,20,88901,4044130020,QN22,Flushing,Denise Fuccillo,Principal,718-461-4055,718-460-6841,25,Q825,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,,,,,POINT (40.770215 -73.827606)
2019,332200861051,K739,New Visions Charter High School for the Humanities,332200861051,Charter,General Academic,High school,"09,10,11,12","09,10,11,12",2013-07-01T00:00:00.000,Open,K495,3000 AVENUE X,NY,1001848,155386,40.593157,-73.936635,315,48,62600,3074250002,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Janique Cambridge,PRINCIPAL,718-368-4145,718-368-4148,22,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.593157 -73.936635)
2019,343000010111,Q111,P.S. 111 Jacob Blackwell,343000010111,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1950-07-01T00:00:00.000,Open,Q111,37-15 13 STREET,NY,1001099,215567,40.758342,-73.939181,401,26,4300,4003630001,QN68,Queensbridge-Ravenswood-Long Island City,Dionne Jaggon,Principal,718-786-2073,718-729-7102,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,,,,,POINT (40.758342 -73.93918100000002)
2019,342600010098,Q098,P.S. 098 The Douglaston School,342600010098,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1931-07-01T00:00:00.000,Open,Q098,40-20 235 STREET,NY,1053499,219509,40.768906,-73.749998,411,19,148300,4080820285,QN45,Douglas Manor-Douglaston-Little Neck,Lena Kim,Principal,718-423-8535,718-423-8550,26,Q826,COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,,POINT (40.768906 -73.749998)
2019,342900011272,Q272,George Washington Carver High School for the Scien,342900011272,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,Q420,143-10 SPRINGFIELD BOULEVARD,NY,1051454,183115,40.66903,-73.757744,412,31,33000,4130570056,QN02,Springfield Gardens North,JANICE SUTTON,Principal,718-525-6439,718-525-6482,29,HS08,,,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",POINT (40.66903 -73.757744)
2019,342400010290,Q290,A.C.E. Academy for Scholars at the Geraldine Ferra,342400010290,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2010-07-01T00:00:00.000,Open,Q290,55-20 METROPOLITAN AVENUE,NY,1009694,198950,40.71303,-73.908307,405,30,59500,4033650027,QN20,Ridgewood,Jose Jimenez,Principal,718-571-6900,718-571-6920,24,Q824,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,,POINT (40.71303 -73.908307)
2019,342500010200,Q200,P.S./M.S. 200 - The Magnet School of Global Studie,342500010200,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1953-07-01T00:00:00.000,Open,Q200,70-10 164 STREET,NY,1038084,205685,40.73107,-73.805759,408,24,122701,4067890001,QN38,Pomonok-Flushing Heights-Hillcrest,Kevin Mcauliffe,Principal,718-969-7780,718-380-2615,25,Q825,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,,,,,POINT (40.73107 -73.805759)
2019,331700010012,K012,Dr. Jacqueline Peek-Davis School,331700010012,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1993-07-01T00:00:00.000,Open,K012,430 HOWARD AVENUE,NY,1006415,184524,40.673124,-73.920095,316,41,36300,3014570032,BK79,Ocean Hill,SHAMIKA WATSON,Principal,718-953-4569,718-953-4428,23,K817,COMMUNITY SCHOOL DISTRICT 17,"ELLIS, CLARENCE",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 2- Brooklyn South,,,,,POINT (40.673124 -73.920095)
2019,343000010235,Q235,Academy for New Americans,343000010235,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08","06,07,08",1999-07-01T00:00:00.000,Open,Q234,30-14 30 STREET,NY,1005567,218688,40.766898,-73.923044,401,22,7300,4005920015,QN71,Old Astoria,Betty Cartagena,Principal,718-956-4140,718-956-4145,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,,POINT (40.766898 -73.923044)
2019,353100010007,R007,I.S. 007 Elias Bernstein,353100010007,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1965-07-01T00:00:00.000,Open,R007,1270 HUGUENOT AVENUE,NY,932512,129864,40.522971,-74.186096,503,51,19800,5065440001,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,NORA DE ROSA,Principal,718-697-8488,718-967-0809,31,R831,COMMUNITY SCHOOL DISTRICT 31,"GALLASSIO, VINCENZA",Field Support Center - Staten Island,"Ramones, Kimberly",School Support Team 2- Staten Island,,,,,POINT (40.522971 -74.186096)
2019,342700010333,Q333,Goldie Maple Academy,342700010333,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",2006-07-01T00:00:00.000,Open,Q198,3-65 BEACH 56 STREET,NY,1043502,155762,40.594008,-73.786649,414,31,97204,4158940011,QN12,Hammels-Arverne-Edgemere,ANGELA LOGAN-SMITH,Principal,718-945-3300,718-945-3303,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,POINT (40.594008 -73.786649)
2019,342400010305,Q305,Learners and Leaders,342400010305,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2008-07-01T00:00:00.000,Open,Q245,378 SENECA AVENUE,NY,1007819,196808,40.706837,-73.91499,405,34,53900,4034280015,QN20,Ridgewood,LYNN BOTFELD,Principal,718-366-1061,718-366-4301,24,Q824,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,,POINT (40.706837 -73.91499)
2019,332200011630,K630,Professional Pathways High School,332200011630,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",2013-07-01T00:00:00.000,Open,K495,3000 AVENUE X,NY,1001848,155386,40.593157,-73.936635,315,48,62600,3074250002,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,David Decamp,Principal,718-332-6290,718-332-6296,22,HS10,,,Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 1- Brooklyn South,,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",POINT (40.593157 -73.936635)
2019,332300861127,K912,Key Collegiate Charter School,332300861127,Charter,General Academic,Elementary,"04,05",,2018-07-01T00:00:00.000,Open,KAIX,250 BLAKE AVENUE,NY,1009137,181663,40.665264,-73.910292,316,41,92400,3035600018,BK81,Brownsville,Katie Mazer,Principal,,,23,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.665264 -73.910292)
2019,343000010222,Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,343000010222,DOE,General Academic,Early Childhood,"PK,0K,01,02,SE","PK,0K,01,02",2002-07-01T00:00:00.000,Open,Q222,86-15 37 AVENUE,NY,1017501,212706,40.750442,-73.879991,403,25,27900,4014600034,QN28,Jackson Heights,YVONNE MARRERO,Principal,718-429-2563,718-429-3484,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,,POINT (40.750442 -73.879991)
2019,333200860906,K538,Achievement First Bushwick Charter School,333200860906,Charter,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,K383,1300 GREENE AVENUE,NY,1006686,193550,40.697898,-73.919088,304,37,43100,3032980001,BK77,Bushwick North,Courtney Saretzky/Riley Bauling,PRINCIPAL,718-453-0425,718-453-0428,32,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.697898 -73.919088)
2019,307500014075,Q075,Robert E. Peary School,307500014075,DOE,Special Education,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08,09,10,11,SE",1974-07-01T00:00:00.000,Open,Q075,16-66 HANCOCK STREET,NY,1010623,193846,40.698699,-73.904888,405,34,55300,4035490044,QN20,Ridgewood,James Thorbs,Principal,718-456-7588,718-628-0491,24,DA75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE FSC,Tillman Roberto,Children First Network 752,,,,,POINT (40.698699 -73.904888)
2019,342700010223,Q223,P.S. 223 Lyndon B. Johnson,342700010223,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1974-07-01T00:00:00.000,Open,Q223,125-20 SUTPHIN BOULEVARD,NY,1042632,184866,40.673898,-73.78953,412,28,18401,4120510020,QN76,Baisley Park,TEKESHA BABB,I.A. Principal,718-558-2900,718-925-9020,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,POINT (40.673898 -73.78953)
2019,342500010244,Q244,The Active Learning Elementary School,342500010244,DOE,General Academic,Early Childhood,"PK,0K,01,02,03,SE","0K,01,02,03",2008-07-01T00:00:00.000,Open,Q244,137-20 FRANKLIN AVENUE,NY,1032404,214203,40.754483,-73.826192,407,20,79701,4051370043,QN22,Flushing,Robert Groff,Principal,718-445-5730,718-445-5856,25,Q825,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,,,,,POINT (40.754483 -73.826192)
2019,342900010176,Q176,P.S. 176 Cambria Heights,342900010176,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1949-07-01T00:00:00.000,Open,Q176,120-45 235 STREET,NY,1059347,188952,40.684987,-73.729226,413,27,61400,4128200001,QN33,Cambria Heights,MARISA CASTELLO,I.A. Principal,718-525-4057,718-276-3458,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,,POINT (40.684987 -73.729226)
2019,332200010193,K193,P.S. 193 Gil Hodges,332200010193,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1924-07-01T00:00:00.000,Open,K193,2515 AVENUE L,NY,998041,165921,40.62208,-73.950321,314,45,75400,3076250001,BK43,Midwood,Sheila Phillip,Principal,718-338-9011,718-338-9074,22,K822,COMMUNITY SCHOOL DISTRICT 22,"BOVE, JULIA",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 6- Brooklyn South,,,,,POINT (40.62208 -73.950321)
2019,332300010401,K401,Christopher Avenue Community School,332300010401,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2011-07-01T00:00:00.000,Open,K332,51 CHRISTOPHER AVENUE,NY,1010320,184197,40.672216,-73.906018,316,37,90800,3036930001,BK81,Brownsville,DEON MITCHELL,Principal,718-495-5761,718-495-5764,23,K823,COMMUNITY SCHOOL DISTRICT 23,"PATE, MIATHERESA",Field Support Center - Brooklyn North,,School Support Team 7- Brooklyn North,,,,,POINT (40.672216 -73.906018)
